"","Channel 3 Last (C)","Channel 3 Ave. (C)","Channel 3 Min. (C)","Channel 3 Max. (C)","Channel 7 Last (C)","Channel 7 Ave. (C)","Channel 7 Min. (C)","Channel 7 Max. (C)"
"00:20:13","56.234","56.234","56.234","56.234","35.381","35.381","35.381","35.381"
"00:20:14","56.244","56.244","56.244","56.244","35.389","35.389","35.389","35.389"
"00:20:15","56.257","56.257","56.257","56.257","35.392","35.392","35.392","35.392"
"00:20:16","56.263","56.263","56.263","56.263","35.402","35.402","35.402","35.402"
"00:20:17","56.265","56.265","56.265","56.265","35.404","35.404","35.404","35.404"
"00:20:18","56.277","56.277","56.277","56.277","35.409","35.409","35.409","35.409"
"00:20:19","56.286","56.286","56.286","56.286","35.417","35.417","35.417","35.417"
"00:20:20","56.296","56.296","56.296","56.296","35.426","35.426","35.426","35.426"
"00:20:21","56.315","56.315","56.315","56.315","35.442","35.442","35.442","35.442"
"00:20:22","56.321","56.321","56.321","56.321","35.451","35.451","35.451","35.451"
"00:20:23","56.341","56.341","56.341","56.341","35.465","35.465","35.465","35.465"
"00:20:24","56.341","56.341","56.341","56.341","35.474","35.474","35.474","35.474"
"00:20:25","56.351","56.351","56.351","56.351","35.478","35.478","35.478","35.478"
"00:20:26","56.358","56.358","56.358","56.358","35.481","35.481","35.481","35.481"
"00:20:27","56.365","56.365","56.365","56.365","35.481","35.481","35.481","35.481"
"00:20:28","56.375","56.375","56.375","56.375","35.495","35.495","35.495","35.495"
"00:20:29","56.389","56.389","56.389","56.389","35.502","35.502","35.502","35.502"
"00:20:30","56.391","56.391","56.391","56.391","35.500","35.500","35.500","35.500"
"00:20:31","56.402","56.402","56.402","56.402","35.522","35.522","35.522","35.522"
"00:20:32","56.416","56.416","56.416","56.416","35.530","35.530","35.530","35.530"
"00:20:33","56.418","56.418","56.418","56.418","35.535","35.535","35.535","35.535"
"00:20:34","56.431","56.431","56.431","56.431","35.545","35.545","35.545","35.545"
"00:20:35","56.437","56.437","56.437","56.437","35.544","35.544","35.544","35.544"
"00:20:36","56.448","56.448","56.448","56.448","35.552","35.552","35.552","35.552"
"00:20:37","56.454","56.454","56.454","56.454","35.563","35.563","35.563","35.563"
"00:20:38","56.470","56.470","56.470","56.470","35.567","35.567","35.567","35.567"
"00:20:39","56.470","56.470","56.470","56.470","35.568","35.568","35.568","35.568"
"00:20:40","56.491","56.491","56.491","56.491","35.585","35.585","35.585","35.585"
"00:20:41","56.491","56.491","56.491","56.491","35.584","35.584","35.584","35.584"
"00:20:42","56.497","56.497","56.497","56.497","35.586","35.586","35.586","35.586"
"00:20:43","56.507","56.507","56.507","56.507","35.592","35.592","35.592","35.592"
"00:20:44","56.512","56.512","56.512","56.512","35.594","35.594","35.594","35.594"
"00:20:45","56.523","56.523","56.523","56.523","35.607","35.607","35.607","35.607"
"00:20:46","56.540","56.540","56.540","56.540","35.621","35.621","35.621","35.621"
"00:20:47","56.547","56.547","56.547","56.547","35.631","35.631","35.631","35.631"
"00:20:48","56.558","56.558","56.558","56.558","35.640","35.640","35.640","35.640"
"00:20:49","56.572","56.572","56.572","56.572","35.648","35.648","35.648","35.648"
"00:20:50","56.580","56.580","56.580","56.580","35.657","35.657","35.657","35.657"
"00:20:51","56.580","56.580","56.580","56.580","35.657","35.657","35.657","35.657"
"00:20:52","56.596","56.596","56.596","56.596","35.663","35.663","35.663","35.663"
"00:20:53","56.604","56.604","56.604","56.604","35.678","35.678","35.678","35.678"
"00:20:54","56.609","56.609","56.609","56.609","35.688","35.688","35.688","35.688"
"00:20:55","56.618","56.618","56.618","56.618","35.690","35.690","35.690","35.690"
"00:20:56","56.630","56.630","56.630","56.630","35.698","35.698","35.698","35.698"
"00:20:57","56.633","56.633","56.633","56.633","35.703","35.703","35.703","35.703"
"00:20:58","56.648","56.648","56.648","56.648","35.715","35.715","35.715","35.715"
"00:20:59","56.663","56.663","56.663","56.663","35.722","35.722","35.722","35.722"
"00:21:00","56.673","56.673","56.673","56.673","35.742","35.742","35.742","35.742"
"00:21:01","56.677","56.677","56.677","56.677","35.738","35.738","35.738","35.738"
"00:21:02","56.690","56.690","56.690","56.690","35.748","35.748","35.748","35.748"
"00:21:03","56.703","56.703","56.703","56.703","35.762","35.762","35.762","35.762"
"00:21:04","56.718","56.718","56.718","56.718","35.778","35.778","35.778","35.778"
"00:21:05","56.725","56.725","56.725","56.725","35.785","35.785","35.785","35.785"
"00:21:06","56.730","56.730","56.730","56.730","35.779","35.779","35.779","35.779"
"00:21:07","56.741","56.741","56.741","56.741","35.796","35.796","35.796","35.796"
"00:21:08","56.750","56.750","56.750","56.750","35.804","35.804","35.804","35.804"
"00:21:09","56.761","56.761","56.761","56.761","35.805","35.805","35.805","35.805"
"00:21:10","56.767","56.767","56.767","56.767","35.809","35.809","35.809","35.809"
"00:21:11","56.777","56.777","56.777","56.777","35.815","35.815","35.815","35.815"
"00:21:12","56.789","56.789","56.789","56.789","35.818","35.818","35.818","35.818"
"00:21:13","56.790","56.790","56.790","56.790","35.832","35.832","35.832","35.832"
"00:21:14","56.797","56.797","56.797","56.797","35.834","35.834","35.834","35.834"
"00:21:15","56.806","56.806","56.806","56.806","35.841","35.841","35.841","35.841"
"00:21:16","56.815","56.815","56.815","56.815","35.847","35.847","35.847","35.847"
"00:21:17","56.821","56.821","56.821","56.821","35.859","35.859","35.859","35.859"
"00:21:18","56.826","56.826","56.826","56.826","35.870","35.870","35.870","35.870"
"00:21:19","56.838","56.838","56.838","56.838","35.872","35.872","35.872","35.872"
"00:21:20","56.843","56.843","56.843","56.843","35.875","35.875","35.875","35.875"
"00:21:21","56.853","56.853","56.853","56.853","35.881","35.881","35.881","35.881"
"00:21:22","56.855","56.855","56.855","56.855","35.887","35.887","35.887","35.887"
"00:21:23","56.870","56.870","56.870","56.870","35.897","35.897","35.897","35.897"
"00:21:24","56.884","56.884","56.884","56.884","35.906","35.906","35.906","35.906"
"00:21:25","56.890","56.890","56.890","56.890","35.914","35.914","35.914","35.914"
"00:21:26","56.890","56.890","56.890","56.890","35.922","35.922","35.922","35.922"
"00:21:27","56.913","56.913","56.913","56.913","35.939","35.939","35.939","35.939"
"00:21:28","56.930","56.930","56.930","56.930","35.956","35.956","35.956","35.956"
"00:21:29","56.931","56.931","56.931","56.931","35.955","35.955","35.955","35.955"
"00:21:30","56.937","56.937","56.937","56.937","35.957","35.957","35.957","35.957"
"00:21:31","56.946","56.946","56.946","56.946","35.962","35.962","35.962","35.962"
"00:21:32","56.957","56.957","56.957","56.957","35.973","35.973","35.973","35.973"
"00:21:33","56.967","56.967","56.967","56.967","35.980","35.980","35.980","35.980"
"00:21:34","56.979","56.979","56.979","56.979","35.988","35.988","35.988","35.988"
"00:21:35","56.991","56.991","56.991","56.991","35.999","35.999","35.999","35.999"
"00:21:36","57.001","57.001","57.001","57.001","36.007","36.007","36.007","36.007"
"00:21:37","57.010","57.010","57.010","57.010","36.014","36.014","36.014","36.014"
"00:21:38","57.020","57.020","57.020","57.020","36.017","36.017","36.017","36.017"
"00:21:39","57.027","57.027","57.027","57.027","36.017","36.017","36.017","36.017"
"00:21:40","57.027","57.027","57.027","57.027","36.023","36.023","36.023","36.023"
"00:21:41","57.038","57.038","57.038","57.038","36.029","36.029","36.029","36.029"
"00:21:42","57.047","57.047","57.047","57.047","36.037","36.037","36.037","36.037"
"00:21:43","57.064","57.064","57.064","57.064","36.053","36.053","36.053","36.053"
"00:21:44","57.073","57.073","57.073","57.073","36.056","36.056","36.056","36.056"
"00:21:45","57.082","57.082","57.082","57.082","36.069","36.069","36.069","36.069"
"00:21:46","57.087","57.087","57.087","57.087","36.069","36.069","36.069","36.069"
"00:21:47","57.097","57.097","57.097","57.097","36.079","36.079","36.079","36.079"
"00:21:48","57.106","57.106","57.106","57.106","36.084","36.084","36.084","36.084"
"00:21:49","57.114","57.114","57.114","57.114","36.094","36.094","36.094","36.094"
"00:21:50","57.120","57.120","57.120","57.120","36.096","36.096","36.096","36.096"
"00:21:51","57.131","57.131","57.131","57.131","36.104","36.104","36.104","36.104"
"00:21:52","57.147","57.147","57.147","57.147","36.112","36.112","36.112","36.112"
"00:21:53","57.149","57.149","57.149","57.149","36.121","36.121","36.121","36.121"
"00:21:54","57.153","57.153","57.153","57.153","36.126","36.126","36.126","36.126"
"00:21:55","57.159","57.159","57.159","57.159","36.128","36.128","36.128","36.128"
"00:21:56","57.172","57.172","57.172","57.172","36.135","36.135","36.135","36.135"
"00:21:57","57.181","57.181","57.181","57.181","36.149","36.149","36.149","36.149"
"00:21:58","57.187","57.187","57.187","57.187","36.149","36.149","36.149","36.149"
"00:21:59","57.192","57.192","57.192","57.192","36.158","36.158","36.158","36.158"
"00:22:00","57.203","57.203","57.203","57.203","36.162","36.162","36.162","36.162"
"00:22:01","57.215","57.215","57.215","57.215","36.177","36.177","36.177","36.177"
"00:22:02","57.222","57.222","57.222","57.222","36.178","36.178","36.178","36.178"
"00:22:03","57.230","57.230","57.230","57.230","36.184","36.184","36.184","36.184"
"00:22:04","57.238","57.238","57.238","57.238","36.187","36.187","36.187","36.187"
"00:22:05","57.236","57.236","57.236","57.236","36.190","36.190","36.190","36.190"
"00:22:06","57.249","57.249","57.249","57.249","36.195","36.195","36.195","36.195"
"00:22:07","57.262","57.262","57.262","57.262","36.209","36.209","36.209","36.209"
"00:22:08","57.263","57.263","57.263","57.263","36.213","36.213","36.213","36.213"
"00:22:09","57.275","57.275","57.275","57.275","36.212","36.212","36.212","36.212"
"00:22:10","57.278","57.278","57.278","57.278","36.222","36.222","36.222","36.222"
"00:22:11","57.286","57.286","57.286","57.286","36.227","36.227","36.227","36.227"
"00:22:12","57.291","57.291","57.291","57.291","36.231","36.231","36.231","36.231"
"00:22:13","57.309","57.309","57.309","57.309","36.241","36.241","36.241","36.241"
"00:22:14","57.313","57.313","57.313","57.313","36.254","36.254","36.254","36.254"
"00:22:15","57.319","57.319","57.319","57.319","36.252","36.252","36.252","36.252"
"00:22:16","57.332","57.332","57.332","57.332","36.261","36.261","36.261","36.261"
"00:22:17","57.336","57.336","57.336","57.336","36.265","36.265","36.265","36.265"
"00:22:18","57.341","57.341","57.341","57.341","36.268","36.268","36.268","36.268"
"00:22:19","57.351","57.351","57.351","57.351","36.278","36.278","36.278","36.278"
"00:22:20","57.365","57.365","57.365","57.365","36.284","36.284","36.284","36.284"
"00:22:21","57.363","57.363","57.363","57.363","36.293","36.293","36.293","36.293"
"00:22:22","57.379","57.379","57.379","57.379","36.296","36.296","36.296","36.296"
"00:22:23","57.383","57.383","57.383","57.383","36.299","36.299","36.299","36.299"
"00:22:24","57.392","57.392","57.392","57.392","36.309","36.309","36.309","36.309"
"00:22:25","57.398","57.398","57.398","57.398","36.319","36.319","36.319","36.319"
"00:22:26","57.415","57.415","57.415","57.415","36.327","36.327","36.327","36.327"
"00:22:27","57.422","57.422","57.422","57.422","36.330","36.330","36.330","36.330"
"00:22:28","57.428","57.428","57.428","57.428","36.336","36.336","36.336","36.336"
"00:22:29","57.434","57.434","57.434","57.434","36.346","36.346","36.346","36.346"
"00:22:30","57.447","57.447","57.447","57.447","36.358","36.358","36.358","36.358"
"00:22:31","57.456","57.456","57.456","57.456","36.361","36.361","36.361","36.361"
"00:22:32","57.461","57.461","57.461","57.461","36.362","36.362","36.362","36.362"
"00:22:33","57.464","57.464","57.464","57.464","36.363","36.363","36.363","36.363"
"00:22:34","57.477","57.477","57.477","57.477","36.376","36.376","36.376","36.376"
"00:22:35","57.479","57.479","57.479","57.479","36.379","36.379","36.379","36.379"
"00:22:36","57.488","57.488","57.488","57.488","36.386","36.386","36.386","36.386"
"00:22:37","57.500","57.500","57.500","57.500","36.391","36.391","36.391","36.391"
"00:22:38","57.504","57.504","57.504","57.504","36.396","36.396","36.396","36.396"
"00:22:39","57.515","57.515","57.515","57.515","36.402","36.402","36.402","36.402"
"00:22:40","57.519","57.519","57.519","57.519","36.404","36.404","36.404","36.404"
"00:22:41","57.526","57.526","57.526","57.526","36.412","36.412","36.412","36.412"
"00:22:42","57.537","57.537","57.537","57.537","36.418","36.418","36.418","36.418"
"00:22:43","57.543","57.543","57.543","57.543","36.428","36.428","36.428","36.428"
"00:22:44","57.552","57.552","57.552","57.552","36.434","36.434","36.434","36.434"
"00:22:45","57.561","57.561","57.561","57.561","36.447","36.447","36.447","36.447"
"00:22:46","57.573","57.573","57.573","57.573","36.460","36.460","36.460","36.460"
"00:22:47","57.587","57.587","57.587","57.587","36.470","36.470","36.470","36.470"
"00:22:48","57.599","57.599","57.599","57.599","36.482","36.482","36.482","36.482"
"00:22:49","57.606","57.606","57.606","57.606","36.484","36.484","36.484","36.484"
"00:22:50","57.611","57.611","57.611","57.611","36.486","36.486","36.486","36.486"
"00:22:51","57.616","57.616","57.616","57.616","36.494","36.494","36.494","36.494"
"00:22:52","57.628","57.628","57.628","57.628","36.499","36.499","36.499","36.499"
"00:22:53","57.640","57.640","57.640","57.640","36.507","36.507","36.507","36.507"
"00:22:54","57.649","57.649","57.649","57.649","36.514","36.514","36.514","36.514"
"00:22:55","57.664","57.664","57.664","57.664","36.521","36.521","36.521","36.521"
"00:22:56","57.667","57.667","57.667","57.667","36.532","36.532","36.532","36.532"
"00:22:57","57.680","57.680","57.680","57.680","36.536","36.536","36.536","36.536"
"00:22:58","57.689","57.689","57.689","57.689","36.542","36.542","36.542","36.542"
"00:22:59","57.695","57.695","57.695","57.695","36.541","36.541","36.541","36.541"
"00:23:00","57.704","57.704","57.704","57.704","36.553","36.553","36.553","36.553"
"00:23:01","57.715","57.715","57.715","57.715","36.558","36.558","36.558","36.558"
"00:23:02","57.721","57.721","57.721","57.721","36.563","36.563","36.563","36.563"
"00:23:03","57.730","57.730","57.730","57.730","36.565","36.565","36.565","36.565"
"00:23:04","57.733","57.733","57.733","57.733","36.565","36.565","36.565","36.565"
"00:23:05","57.743","57.743","57.743","57.743","36.575","36.575","36.575","36.575"
"00:23:06","57.757","57.757","57.757","57.757","36.581","36.581","36.581","36.581"
"00:23:07","57.759","57.759","57.759","57.759","36.586","36.586","36.586","36.586"
"00:23:08","57.767","57.767","57.767","57.767","36.587","36.587","36.587","36.587"
"00:23:09","57.774","57.774","57.774","57.774","36.595","36.595","36.595","36.595"
"00:23:10","57.783","57.783","57.783","57.783","36.601","36.601","36.601","36.601"
"00:23:11","57.791","57.791","57.791","57.791","36.610","36.610","36.610","36.610"
"00:23:12","57.800","57.800","57.800","57.800","36.615","36.615","36.615","36.615"
"00:23:13","57.809","57.809","57.809","57.809","36.617","36.617","36.617","36.617"
"00:23:14","57.819","57.819","57.819","57.819","36.623","36.623","36.623","36.623"
"00:23:15","57.831","57.831","57.831","57.831","36.625","36.625","36.625","36.625"
"00:23:16","57.837","57.837","57.837","57.837","36.631","36.631","36.631","36.631"
"00:23:17","57.844","57.844","57.844","57.844","36.638","36.638","36.638","36.638"
"00:23:18","57.855","57.855","57.855","57.855","36.636","36.636","36.636","36.636"
"00:23:19","57.861","57.861","57.861","57.861","36.649","36.649","36.649","36.649"
"00:23:20","57.868","57.868","57.868","57.868","36.652","36.652","36.652","36.652"
"00:23:21","57.873","57.873","57.873","57.873","36.651","36.651","36.651","36.651"
"00:23:22","57.880","57.880","57.880","57.880","36.649","36.649","36.649","36.649"
"00:23:23","57.889","57.889","57.889","57.889","36.652","36.652","36.652","36.652"
"00:23:24","57.899","57.899","57.899","57.899","36.663","36.663","36.663","36.663"
"00:23:25","57.906","57.906","57.906","57.906","36.658","36.658","36.658","36.658"
"00:23:26","57.915","57.915","57.915","57.915","36.663","36.663","36.663","36.663"
"00:23:27","57.920","57.920","57.920","57.920","36.663","36.663","36.663","36.663"
"00:23:28","57.927","57.927","57.927","57.927","36.672","36.672","36.672","36.672"
"00:23:29","57.942","57.942","57.942","57.942","36.682","36.682","36.682","36.682"
"00:23:30","57.944","57.944","57.944","57.944","36.689","36.689","36.689","36.689"
"00:23:31","57.952","57.952","57.952","57.952","36.694","36.694","36.694","36.694"
"00:23:32","57.963","57.963","57.963","57.963","36.703","36.703","36.703","36.703"
"00:23:33","57.971","57.971","57.971","57.971","36.717","36.717","36.717","36.717"
"00:23:34","57.982","57.982","57.982","57.982","36.713","36.713","36.713","36.713"
"00:23:35","57.987","57.987","57.987","57.987","36.723","36.723","36.723","36.723"
"00:23:36","57.995","57.995","57.995","57.995","36.730","36.730","36.730","36.730"
"00:23:37","58.001","58.001","58.001","58.001","36.733","36.733","36.733","36.733"
"00:23:38","58.004","58.004","58.004","58.004","36.740","36.740","36.740","36.740"
"00:23:39","58.023","58.023","58.023","58.023","36.756","36.756","36.756","36.756"
"00:23:40","58.026","58.026","58.026","58.026","36.754","36.754","36.754","36.754"
"00:23:41","58.029","58.029","58.029","58.029","36.758","36.758","36.758","36.758"
"00:23:42","58.038","58.038","58.038","58.038","36.761","36.761","36.761","36.761"
"00:23:43","58.049","58.049","58.049","58.049","36.766","36.766","36.766","36.766"
"00:23:44","58.054","58.054","58.054","58.054","36.778","36.778","36.778","36.778"
"00:23:45","58.058","58.058","58.058","58.058","36.770","36.770","36.770","36.770"
"00:23:46","58.062","58.062","58.062","58.062","36.777","36.777","36.777","36.777"
"00:23:47","58.072","58.072","58.072","58.072","36.783","36.783","36.783","36.783"
"00:23:48","58.080","58.080","58.080","58.080","36.791","36.791","36.791","36.791"
"00:23:49","58.088","58.088","58.088","58.088","36.797","36.797","36.797","36.797"
"00:23:50","58.097","58.097","58.097","58.097","36.801","36.801","36.801","36.801"
"00:23:51","58.099","58.099","58.099","58.099","36.806","36.806","36.806","36.806"
"00:23:52","58.115","58.115","58.115","58.115","36.817","36.817","36.817","36.817"
"00:23:53","58.119","58.119","58.119","58.119","36.819","36.819","36.819","36.819"
"00:23:54","58.128","58.128","58.128","58.128","36.828","36.828","36.828","36.828"
"00:23:55","58.140","58.140","58.140","58.140","36.836","36.836","36.836","36.836"
"00:23:56","58.147","58.147","58.147","58.147","36.845","36.845","36.845","36.845"
"00:23:57","58.158","58.158","58.158","58.158","36.858","36.858","36.858","36.858"
"00:23:58","58.163","58.163","58.163","58.163","36.863","36.863","36.863","36.863"
"00:23:59","58.166","58.166","58.166","58.166","36.872","36.872","36.872","36.872"
"00:24:00","58.167","58.167","58.167","58.167","36.875","36.875","36.875","36.875"
"00:24:01","58.178","58.178","58.178","58.178","36.894","36.894","36.894","36.894"
"00:24:02","58.188","58.188","58.188","58.188","36.898","36.898","36.898","36.898"
"00:24:03","58.195","58.195","58.195","58.195","36.910","36.910","36.910","36.910"
"00:24:04","58.204","58.204","58.204","58.204","36.920","36.920","36.920","36.920"
"00:24:05","58.204","58.204","58.204","58.204","36.920","36.920","36.920","36.920"
"00:24:06","58.220","58.220","58.220","58.220","36.930","36.930","36.930","36.930"
"00:24:07","58.228","58.228","58.228","58.228","36.945","36.945","36.945","36.945"
"00:24:08","58.236","58.236","58.236","58.236","36.950","36.950","36.950","36.950"
"00:24:09","58.242","58.242","58.242","58.242","36.957","36.957","36.957","36.957"
"00:24:10","58.250","58.250","58.250","58.250","36.965","36.965","36.965","36.965"
"00:24:11","58.260","58.260","58.260","58.260","36.970","36.970","36.970","36.970"
"00:24:12","58.272","58.272","58.272","58.272","36.984","36.984","36.984","36.984"
"00:24:13","58.276","58.276","58.276","58.276","36.987","36.987","36.987","36.987"
"00:24:14","58.281","58.281","58.281","58.281","36.993","36.993","36.993","36.993"
"00:24:15","58.292","58.292","58.292","58.292","36.999","36.999","36.999","36.999"
"00:24:16","58.304","58.304","58.304","58.304","37.012","37.012","37.012","37.012"
"00:24:17","58.320","58.320","58.320","58.320","37.019","37.019","37.019","37.019"
"00:24:18","58.321","58.321","58.321","58.321","37.032","37.032","37.032","37.032"
"00:24:19","58.330","58.330","58.330","58.330","37.030","37.030","37.030","37.030"
"00:24:20","58.339","58.339","58.339","58.339","37.040","37.040","37.040","37.040"
"00:24:21","58.350","58.350","58.350","58.350","37.046","37.046","37.046","37.046"
"00:24:22","58.355","58.355","58.355","58.355","37.052","37.052","37.052","37.052"
"00:24:23","58.356","58.356","58.356","58.356","37.055","37.055","37.055","37.055"
"00:24:24","58.367","58.367","58.367","58.367","37.064","37.064","37.064","37.064"
"00:24:25","58.369","58.369","58.369","58.369","37.069","37.069","37.069","37.069"
"00:24:26","58.381","58.381","58.381","58.381","37.068","37.068","37.068","37.068"
"00:24:27","58.387","58.387","58.387","58.387","37.085","37.085","37.085","37.085"
"00:24:28","58.397","58.397","58.397","58.397","37.084","37.084","37.084","37.084"
"00:24:29","58.397","58.397","58.397","58.397","37.084","37.084","37.084","37.084"
"00:24:30","58.409","58.409","58.409","58.409","37.096","37.096","37.096","37.096"
"00:24:31","58.416","58.416","58.416","58.416","37.096","37.096","37.096","37.096"
"00:24:32","58.417","58.417","58.417","58.417","37.106","37.106","37.106","37.106"
"00:24:33","58.433","58.433","58.433","58.433","37.111","37.111","37.111","37.111"
"00:24:34","58.440","58.440","58.440","58.440","37.128","37.128","37.128","37.128"
"00:24:35","58.455","58.455","58.455","58.455","37.132","37.132","37.132","37.132"
"00:24:36","58.464","58.464","58.464","58.464","37.133","37.133","37.133","37.133"
"00:24:37","58.472","58.472","58.472","58.472","37.141","37.141","37.141","37.141"
"00:24:38","58.474","58.474","58.474","58.474","37.139","37.139","37.139","37.139"
"00:24:39","58.484","58.484","58.484","58.484","37.142","37.142","37.142","37.142"
"00:24:40","58.491","58.491","58.491","58.491","37.144","37.144","37.144","37.144"
"00:24:41","58.496","58.496","58.496","58.496","37.145","37.145","37.145","37.145"
"00:24:42","58.498","58.498","58.498","58.498","37.147","37.147","37.147","37.147"
"00:24:43","58.515","58.515","58.515","58.515","37.166","37.166","37.166","37.166"
"00:24:44","58.523","58.523","58.523","58.523","37.171","37.171","37.171","37.171"
"00:24:45","58.529","58.529","58.529","58.529","37.171","37.171","37.171","37.171"
"00:24:46","58.533","58.533","58.533","58.533","37.172","37.172","37.172","37.172"
"00:24:47","58.537","58.537","58.537","58.537","37.178","37.178","37.178","37.178"
"00:24:48","58.547","58.547","58.547","58.547","37.191","37.191","37.191","37.191"
"00:24:49","58.558","58.558","58.558","58.558","37.196","37.196","37.196","37.196"
"00:24:50","58.569","58.569","58.569","58.569","37.201","37.201","37.201","37.201"
"00:24:51","58.567","58.567","58.567","58.567","37.199","37.199","37.199","37.199"
"00:24:52","58.576","58.576","58.576","58.576","37.206","37.206","37.206","37.206"
"00:24:53","58.585","58.585","58.585","58.585","37.211","37.211","37.211","37.211"
"00:24:54","58.598","58.598","58.598","58.598","37.212","37.212","37.212","37.212"
"00:24:55","58.604","58.604","58.604","58.604","37.223","37.223","37.223","37.223"
"00:24:56","58.614","58.614","58.614","58.614","37.231","37.231","37.231","37.231"
"00:24:57","58.633","58.633","58.633","58.633","37.245","37.245","37.245","37.245"
"00:24:58","58.635","58.635","58.635","58.635","37.243","37.243","37.243","37.243"
"00:24:59","58.636","58.636","58.636","58.636","37.246","37.246","37.246","37.246"
"00:25:00","58.644","58.644","58.644","58.644","37.251","37.251","37.251","37.251"
"00:25:01","58.655","58.655","58.655","58.655","37.258","37.258","37.258","37.258"
"00:25:02","58.660","58.660","58.660","58.660","37.258","37.258","37.258","37.258"
"00:25:03","58.670","58.670","58.670","58.670","37.261","37.261","37.261","37.261"
"00:25:04","58.675","58.675","58.675","58.675","37.273","37.273","37.273","37.273"
"00:25:05","58.685","58.685","58.685","58.685","37.274","37.274","37.274","37.274"
"00:25:06","58.688","58.688","58.688","58.688","37.281","37.281","37.281","37.281"
"00:25:07","58.699","58.699","58.699","58.699","37.283","37.283","37.283","37.283"
"00:25:08","58.701","58.701","58.701","58.701","37.284","37.284","37.284","37.284"
"00:25:09","58.711","58.711","58.711","58.711","37.285","37.285","37.285","37.285"
"00:25:10","58.723","58.723","58.723","58.723","37.297","37.297","37.297","37.297"
"00:25:11","58.724","58.724","58.724","58.724","37.304","37.304","37.304","37.304"
"00:25:12","58.725","58.725","58.725","58.725","37.311","37.311","37.311","37.311"
"00:25:13","58.745","58.745","58.745","58.745","37.318","37.318","37.318","37.318"
"00:25:14","58.748","58.748","58.748","58.748","37.324","37.324","37.324","37.324"
"00:25:15","58.751","58.751","58.751","58.751","37.322","37.322","37.322","37.322"
"00:25:16","58.760","58.760","58.760","58.760","37.329","37.329","37.329","37.329"
"00:25:17","58.766","58.766","58.766","58.766","37.329","37.329","37.329","37.329"
"00:25:18","58.768","58.768","58.768","58.768","37.334","37.334","37.334","37.334"
"00:25:19","58.782","58.782","58.782","58.782","37.339","37.339","37.339","37.339"
"00:25:20","58.794","58.794","58.794","58.794","37.350","37.350","37.350","37.350"
"00:25:21","58.795","58.795","58.795","58.795","37.352","37.352","37.352","37.352"
"00:25:22","58.805","58.805","58.805","58.805","37.362","37.362","37.362","37.362"
"00:25:23","58.806","58.806","58.806","58.806","37.370","37.370","37.370","37.370"
"00:25:24","58.815","58.815","58.815","58.815","37.385","37.385","37.385","37.385"
"00:25:25","58.827","58.827","58.827","58.827","37.385","37.385","37.385","37.385"
"00:25:26","58.832","58.832","58.832","58.832","37.396","37.396","37.396","37.396"
"00:25:27","58.841","58.841","58.841","58.841","37.398","37.398","37.398","37.398"
"00:25:28","58.845","58.845","58.845","58.845","37.402","37.402","37.402","37.402"
"00:25:29","58.861","58.861","58.861","58.861","37.414","37.414","37.414","37.414"
"00:25:30","58.866","58.866","58.866","58.866","37.419","37.419","37.419","37.419"
"00:25:31","58.878","58.878","58.878","58.878","37.420","37.420","37.420","37.420"
"00:25:32","58.883","58.883","58.883","58.883","37.425","37.425","37.425","37.425"
"00:25:33","58.895","58.895","58.895","58.895","37.432","37.432","37.432","37.432"
"00:25:34","58.905","58.905","58.905","58.905","37.439","37.439","37.439","37.439"
"00:25:35","58.919","58.919","58.919","58.919","37.452","37.452","37.452","37.452"
"00:25:36","58.923","58.923","58.923","58.923","37.458","37.458","37.458","37.458"
"00:25:37","58.929","58.929","58.929","58.929","37.465","37.465","37.465","37.465"
"00:25:38","58.933","58.933","58.933","58.933","37.466","37.466","37.466","37.466"
"00:25:39","58.946","58.946","58.946","58.946","37.478","37.478","37.478","37.478"
"00:25:40","58.950","58.950","58.950","58.950","37.481","37.481","37.481","37.481"
"00:25:41","58.949","58.949","58.949","58.949","37.481","37.481","37.481","37.481"
"00:25:42","58.954","58.954","58.954","58.954","37.486","37.486","37.486","37.486"
"00:25:43","58.964","58.964","58.964","58.964","37.491","37.491","37.491","37.491"
"00:25:44","58.968","58.968","58.968","58.968","37.500","37.500","37.500","37.500"
"00:25:45","58.980","58.980","58.980","58.980","37.502","37.502","37.502","37.502"
"00:25:46","58.972","58.972","58.972","58.972","37.504","37.504","37.504","37.504"
"00:25:47","58.985","58.985","58.985","58.985","37.509","37.509","37.509","37.509"
"00:25:48","59.002","59.002","59.002","59.002","37.512","37.512","37.512","37.512"
"00:25:49","59.025","59.025","59.025","59.025","37.531","37.531","37.531","37.531"
"00:25:50","59.040","59.040","59.040","59.040","37.537","37.537","37.537","37.537"
"00:25:51","59.043","59.043","59.043","59.043","37.535","37.535","37.535","37.535"
"00:25:52","59.046","59.046","59.046","59.046","37.531","37.531","37.531","37.531"
"00:25:53","59.052","59.052","59.052","59.052","37.531","37.531","37.531","37.531"
"00:25:54","59.058","59.058","59.058","59.058","37.532","37.532","37.532","37.532"
"00:25:55","59.063","59.063","59.063","59.063","37.535","37.535","37.535","37.535"
"00:25:56","59.070","59.070","59.070","59.070","37.534","37.534","37.534","37.534"
"00:25:57","59.073","59.073","59.073","59.073","37.533","37.533","37.533","37.533"
"00:25:58","59.086","59.086","59.086","59.086","37.540","37.540","37.540","37.540"
"00:25:59","59.093","59.093","59.093","59.093","37.546","37.546","37.546","37.546"
