"","Channel 3 Last (C)","Channel 3 Ave. (C)","Channel 3 Min. (C)","Channel 3 Max. (C)","Channel 7 Last (C)","Channel 7 Ave. (C)","Channel 7 Min. (C)","Channel 7 Max. (C)"
"00:19:42","51.233","51.233","51.233","51.233","36.894","36.894","36.894","36.894"
"00:19:43","51.239","51.239","51.239","51.239","36.899","36.899","36.899","36.899"
"00:19:44","51.250","51.250","51.250","51.250","36.907","36.907","36.907","36.907"
"00:19:45","51.266","51.266","51.266","51.266","36.911","36.911","36.911","36.911"
"00:19:46","51.276","51.276","51.276","51.276","36.915","36.915","36.915","36.915"
"00:19:47","51.285","51.285","51.285","51.285","36.919","36.919","36.919","36.919"
"00:19:48","51.298","51.298","51.298","51.298","36.928","36.928","36.928","36.928"
"00:19:49","51.316","51.316","51.316","51.316","36.930","36.930","36.930","36.930"
"00:19:50","51.325","51.325","51.325","51.325","36.934","36.934","36.934","36.934"
"00:19:51","51.342","51.342","51.342","51.342","36.938","36.938","36.938","36.938"
"00:19:52","51.353","51.353","51.353","51.353","36.942","36.942","36.942","36.942"
"00:19:53","51.364","51.364","51.364","51.364","36.950","36.950","36.950","36.950"
"00:19:54","51.374","51.374","51.374","51.374","36.959","36.959","36.959","36.959"
"00:19:55","51.376","51.376","51.376","51.376","36.956","36.956","36.956","36.956"
"00:19:56","51.380","51.380","51.380","51.380","36.958","36.958","36.958","36.958"
"00:19:57","51.394","51.394","51.394","51.394","36.967","36.967","36.967","36.967"
"00:19:58","51.398","51.398","51.398","51.398","36.968","36.968","36.968","36.968"
"00:19:59","51.393","51.393","51.393","51.393","36.981","36.981","36.981","36.981"
"00:20:00","51.415","51.415","51.415","51.415","36.988","36.988","36.988","36.988"
"00:20:01","51.426","51.426","51.426","51.426","36.994","36.994","36.994","36.994"
"00:20:02","51.430","51.430","51.430","51.430","36.992","36.992","36.992","36.992"
"00:20:03","51.452","51.452","51.452","51.452","37.007","37.007","37.007","37.007"
"00:20:04","51.468","51.468","51.468","51.468","37.015","37.015","37.015","37.015"
"00:20:05","51.472","51.472","51.472","51.472","37.019","37.019","37.019","37.019"
"00:20:06","51.484","51.484","51.484","51.484","37.023","37.023","37.023","37.023"
"00:20:07","51.491","51.491","51.491","51.491","37.027","37.027","37.027","37.027"
"00:20:08","51.495","51.495","51.495","51.495","37.031","37.031","37.031","37.031"
"00:20:09","51.501","51.501","51.501","51.501","37.031","37.031","37.031","37.031"
"00:20:10","51.514","51.514","51.514","51.514","37.037","37.037","37.037","37.037"
"00:20:11","51.512","51.512","51.512","51.512","37.043","37.043","37.043","37.043"
"00:20:12","51.512","51.512","51.512","51.512","37.050","37.050","37.050","37.050"
"00:20:13","51.516","51.516","51.516","51.516","37.054","37.054","37.054","37.054"
"00:20:14","51.520","51.520","51.520","51.520","37.062","37.062","37.062","37.062"
"00:20:15","51.533","51.533","51.533","51.533","37.064","37.064","37.064","37.064"
"00:20:16","51.541","51.541","51.541","51.541","37.071","37.071","37.071","37.071"
"00:20:17","51.544","51.544","51.544","51.544","37.077","37.077","37.077","37.077"
"00:20:18","51.550","51.550","51.550","51.550","37.092","37.092","37.092","37.092"
"00:20:19","51.552","51.552","51.552","51.552","37.096","37.096","37.096","37.096"
"00:20:20","51.552","51.552","51.552","51.552","37.087","37.087","37.087","37.087"
"00:20:21","51.554","51.554","51.554","51.554","37.087","37.087","37.087","37.087"
"00:20:22","51.571","51.571","51.571","51.571","37.102","37.102","37.102","37.102"
"00:20:23","51.575","51.575","51.575","51.575","37.106","37.106","37.106","37.106"
"00:20:24","51.591","51.591","51.591","51.591","37.112","37.112","37.112","37.112"
"00:20:25","51.595","51.595","51.595","51.595","37.121","37.121","37.121","37.121"
"00:20:26","51.612","51.612","51.612","51.612","37.123","37.123","37.123","37.123"
"00:20:27","51.621","51.621","51.621","51.621","37.124","37.124","37.124","37.124"
"00:20:28","51.630","51.630","51.630","51.630","37.128","37.128","37.128","37.128"
"00:20:29","51.642","51.642","51.642","51.642","37.135","37.135","37.135","37.135"
"00:20:30","51.647","51.647","51.647","51.647","37.137","37.137","37.137","37.137"
"00:20:31","51.648","51.648","51.648","51.648","37.137","37.137","37.137","37.137"
"00:20:32","51.659","51.659","51.659","51.659","37.149","37.149","37.149","37.149"
"00:20:33","51.670","51.670","51.670","51.670","37.149","37.149","37.149","37.149"
"00:20:34","51.681","51.681","51.681","51.681","37.153","37.153","37.153","37.153"
"00:20:35","51.696","51.696","51.696","51.696","37.161","37.161","37.161","37.161"
"00:20:36","51.705","51.705","51.705","51.705","37.164","37.164","37.164","37.164"
"00:20:37","51.718","51.718","51.718","51.718","37.168","37.168","37.168","37.168"
"00:20:38","51.731","51.731","51.731","51.731","37.174","37.174","37.174","37.174"
"00:20:39","51.749","51.749","51.749","51.749","37.189","37.189","37.189","37.189"
"00:20:40","51.760","51.760","51.760","51.760","37.189","37.189","37.189","37.189"
"00:20:41","51.764","51.764","51.764","51.764","37.193","37.193","37.193","37.193"
"00:20:42","51.784","51.784","51.784","51.784","37.199","37.199","37.199","37.199"
"00:20:43","51.783","51.783","51.783","51.783","37.197","37.197","37.197","37.197"
"00:20:44","51.795","51.795","51.795","51.795","37.196","37.196","37.196","37.196"
"00:20:45","51.814","51.814","51.814","51.814","37.214","37.214","37.214","37.214"
"00:20:46","51.821","51.821","51.821","51.821","37.216","37.216","37.216","37.216"
"00:20:47","51.827","51.827","51.827","51.827","37.215","37.215","37.215","37.215"
"00:20:48","51.843","51.843","51.843","51.843","37.228","37.228","37.228","37.228"
"00:20:49","51.851","51.851","51.851","51.851","37.230","37.230","37.230","37.230"
"00:20:50","51.860","51.860","51.860","51.860","37.236","37.236","37.236","37.236"
"00:20:51","51.871","51.871","51.871","51.871","37.238","37.238","37.238","37.238"
"00:20:52","51.875","51.875","51.875","51.875","37.245","37.245","37.245","37.245"
"00:20:53","51.879","51.879","51.879","51.879","37.253","37.253","37.253","37.253"
"00:20:54","51.894","51.894","51.894","51.894","37.266","37.266","37.266","37.266"
"00:20:55","51.905","51.905","51.905","51.905","37.264","37.264","37.264","37.264"
"00:20:56","51.910","51.910","51.910","51.910","37.268","37.268","37.268","37.268"
"00:20:57","51.934","51.934","51.934","51.934","37.274","37.274","37.274","37.274"
"00:20:58","51.947","51.947","51.947","51.947","37.280","37.280","37.280","37.280"
"00:20:59","51.956","51.956","51.956","51.956","37.289","37.289","37.289","37.289"
"00:21:00","51.973","51.973","51.973","51.973","37.296","37.296","37.296","37.296"
"00:21:01","51.978","51.978","51.978","51.978","37.288","37.288","37.288","37.288"
"00:21:02","51.995","51.995","51.995","51.995","37.299","37.299","37.299","37.299"
"00:21:03","52.013","52.013","52.013","52.013","37.301","37.301","37.301","37.301"
"00:21:04","52.024","52.024","52.024","52.024","37.308","37.308","37.308","37.308"
"00:21:05","52.035","52.035","52.035","52.035","37.318","37.318","37.318","37.318"
"00:21:06","52.046","52.046","52.046","52.046","37.316","37.316","37.316","37.316"
"00:21:07","52.056","52.056","52.056","52.056","37.316","37.316","37.316","37.316"
"00:21:08","52.056","52.056","52.056","52.056","37.322","37.322","37.322","37.322"
"00:21:09","52.071","52.071","52.071","52.071","37.335","37.335","37.335","37.335"
"00:21:10","52.078","52.078","52.078","52.078","37.335","37.335","37.335","37.335"
"00:21:11","52.097","52.097","52.097","52.097","37.343","37.343","37.343","37.343"
"00:21:12","52.099","52.099","52.099","52.099","37.349","37.349","37.349","37.349"
"00:21:13","52.108","52.108","52.108","52.108","37.351","37.351","37.351","37.351"
"00:21:14","52.094","52.094","52.094","52.094","37.358","37.358","37.358","37.358"
"00:21:15","52.099","52.099","52.099","52.099","37.364","37.364","37.364","37.364"
"00:21:16","52.125","52.125","52.125","52.125","37.363","37.363","37.363","37.363"
"00:21:17","52.141","52.141","52.141","52.141","37.368","37.368","37.368","37.368"
"00:21:18","52.147","52.147","52.147","52.147","37.374","37.374","37.374","37.374"
"00:21:19","52.160","52.160","52.160","52.160","37.381","37.381","37.381","37.381"
"00:21:20","52.184","52.184","52.184","52.184","37.395","37.395","37.395","37.395"
"00:21:21","52.196","52.196","52.196","52.196","37.397","37.397","37.397","37.397"
"00:21:22","52.200","52.200","52.200","52.200","37.400","37.400","37.400","37.400"
"00:21:23","52.211","52.211","52.211","52.211","37.404","37.404","37.404","37.404"
"00:21:24","52.224","52.224","52.224","52.224","37.414","37.414","37.414","37.414"
"00:21:25","52.237","52.237","52.237","52.237","37.425","37.425","37.425","37.425"
"00:21:26","52.254","52.254","52.254","52.254","37.434","37.434","37.434","37.434"
"00:21:27","52.270","52.270","52.270","52.270","37.440","37.440","37.440","37.440"
"00:21:28","52.278","52.278","52.278","52.278","37.440","37.440","37.440","37.440"
"00:21:29","52.280","52.280","52.280","52.280","37.433","37.433","37.433","37.433"
"00:21:30","52.291","52.291","52.291","52.291","37.441","37.441","37.441","37.441"
"00:21:31","52.298","52.298","52.298","52.298","37.441","37.441","37.441","37.441"
"00:21:32","52.316","52.316","52.316","52.316","37.443","37.443","37.443","37.443"
"00:21:33","52.328","52.328","52.328","52.328","37.445","37.445","37.445","37.445"
"00:21:34","52.340","52.340","52.340","52.340","37.449","37.449","37.449","37.449"
"00:21:35","52.339","52.339","52.339","52.339","37.440","37.440","37.440","37.440"
"00:21:36","52.350","52.350","52.350","52.350","37.441","37.441","37.441","37.441"
"00:21:37","52.365","52.365","52.365","52.365","37.454","37.454","37.454","37.454"
"00:21:38","52.377","52.377","52.377","52.377","37.454","37.454","37.454","37.454"
"00:21:39","52.387","52.387","52.387","52.387","37.458","37.458","37.458","37.458"
"00:21:40","52.402","52.402","52.402","52.402","37.463","37.463","37.463","37.463"
"00:21:41","52.405","52.405","52.405","52.405","37.460","37.460","37.460","37.460"
"00:21:42","52.424","52.424","52.424","52.424","37.466","37.466","37.466","37.466"
"00:21:43","52.438","52.438","52.438","52.438","37.468","37.468","37.468","37.468"
"00:21:44","52.453","52.453","52.453","52.453","37.472","37.472","37.472","37.472"
"00:21:45","52.464","52.464","52.464","52.464","37.470","37.470","37.470","37.470"
"00:21:46","52.466","52.466","52.466","52.466","37.471","37.471","37.471","37.471"
"00:21:47","52.468","52.468","52.468","52.468","37.460","37.460","37.460","37.460"
"00:21:48","52.481","52.481","52.481","52.481","37.464","37.464","37.464","37.464"
"00:21:49","52.494","52.494","52.494","52.494","37.475","37.475","37.475","37.475"
"00:21:50","52.504","52.504","52.504","52.504","37.475","37.475","37.475","37.475"
"00:21:51","52.517","52.517","52.517","52.517","37.485","37.485","37.485","37.485"
"00:21:52","52.531","52.531","52.531","52.531","37.483","37.483","37.483","37.483"
"00:21:53","52.548","52.548","52.548","52.548","37.498","37.498","37.498","37.498"
"00:21:54","52.561","52.561","52.561","52.561","37.497","37.497","37.497","37.497"
"00:21:55","52.577","52.577","52.577","52.577","37.502","37.502","37.502","37.502"
"00:21:56","52.585","52.585","52.585","52.585","37.506","37.506","37.506","37.506"
"00:21:57","52.601","52.601","52.601","52.601","37.505","37.505","37.505","37.505"
"00:21:58","52.614","52.614","52.614","52.614","37.514","37.514","37.514","37.514"
"00:21:59","52.629","52.629","52.629","52.629","37.520","37.520","37.520","37.520"
"00:22:00","52.642","52.642","52.642","52.642","37.522","37.522","37.522","37.522"
"00:22:01","52.655","52.655","52.655","52.655","37.524","37.524","37.524","37.524"
"00:22:02","52.662","52.662","52.662","52.662","37.532","37.532","37.532","37.532"
"00:22:03","52.668","52.668","52.668","52.668","37.530","37.530","37.530","37.530"
"00:22:04","52.682","52.682","52.682","52.682","37.532","37.532","37.532","37.532"
"00:22:05","52.690","52.690","52.690","52.690","37.536","37.536","37.536","37.536"
"00:22:06","52.714","52.714","52.714","52.714","37.546","37.546","37.546","37.546"
"00:22:07","52.734","52.734","52.734","52.734","37.555","37.555","37.555","37.555"
"00:22:08","52.741","52.741","52.741","52.741","37.561","37.561","37.561","37.561"
"00:22:09","52.760","52.760","52.760","52.760","37.570","37.570","37.570","37.570"
"00:22:10","52.773","52.773","52.773","52.773","37.567","37.567","37.567","37.567"
"00:22:11","52.778","52.778","52.778","52.778","37.563","37.563","37.563","37.563"
"00:22:12","52.807","52.807","52.807","52.807","37.578","37.578","37.578","37.578"
"00:22:13","52.826","52.826","52.826","52.826","37.589","37.589","37.589","37.589"
"00:22:14","52.839","52.839","52.839","52.839","37.588","37.588","37.588","37.588"
"00:22:15","52.853","52.853","52.853","52.853","37.590","37.590","37.590","37.590"
"00:22:16","52.868","52.868","52.868","52.868","37.592","37.592","37.592","37.592"
"00:22:17","52.881","52.881","52.881","52.881","37.592","37.592","37.592","37.592"
"00:22:18","52.888","52.888","52.888","52.888","37.596","37.596","37.596","37.596"
"00:22:19","52.900","52.900","52.900","52.900","37.595","37.595","37.595","37.595"
"00:22:20","52.914","52.914","52.914","52.914","37.602","37.602","37.602","37.602"
"00:22:21","52.929","52.929","52.929","52.929","37.608","37.608","37.608","37.608"
"00:22:22","52.944","52.944","52.944","52.944","37.617","37.617","37.617","37.617"
"00:22:23","52.942","52.942","52.942","52.942","37.621","37.621","37.621","37.621"
"00:22:24","52.948","52.948","52.948","52.948","37.620","37.620","37.620","37.620"
"00:22:25","52.959","52.959","52.959","52.959","37.631","37.631","37.631","37.631"
"00:22:26","52.961","52.961","52.961","52.961","37.633","37.633","37.633","37.633"
"00:22:27","52.965","52.965","52.965","52.965","37.632","37.632","37.632","37.632"
"00:22:28","52.965","52.965","52.965","52.965","37.628","37.628","37.628","37.628"
"00:22:29","52.973","52.973","52.973","52.973","37.638","37.638","37.638","37.638"
"00:22:30","52.986","52.986","52.986","52.986","37.640","37.640","37.640","37.640"
"00:22:31","52.995","52.995","52.995","52.995","37.651","37.651","37.651","37.651"
"00:22:32","53.001","53.001","53.001","53.001","37.649","37.649","37.649","37.649"
"00:22:33","53.023","53.023","53.023","53.023","37.657","37.657","37.657","37.657"
"00:22:34","53.035","53.035","53.035","53.035","37.666","37.666","37.666","37.666"
"00:22:35","53.041","53.041","53.041","53.041","37.670","37.670","37.670","37.670"
"00:22:36","53.058","53.058","53.058","53.058","37.676","37.676","37.676","37.676"
"00:22:37","53.058","53.058","53.058","53.058","37.678","37.678","37.678","37.678"
"00:22:38","53.071","53.071","53.071","53.071","37.677","37.677","37.677","37.677"
"00:22:39","53.071","53.071","53.071","53.071","37.682","37.682","37.682","37.682"
"00:22:40","53.088","53.088","53.088","53.088","37.686","37.686","37.686","37.686"
"00:22:41","53.091","53.091","53.091","53.091","37.688","37.688","37.688","37.688"
"00:22:42","53.101","53.101","53.101","53.101","37.703","37.703","37.703","37.703"
"00:22:43","53.112","53.112","53.112","53.112","37.700","37.700","37.700","37.700"
"00:22:44","53.128","53.128","53.128","53.128","37.700","37.700","37.700","37.700"
"00:22:45","53.141","53.141","53.141","53.141","37.704","37.704","37.704","37.704"
"00:22:46","53.169","53.169","53.169","53.169","37.710","37.710","37.710","37.710"
"00:22:47","53.185","53.185","53.185","53.185","37.715","37.715","37.715","37.715"
"00:22:48","53.211","53.211","53.211","53.211","37.721","37.721","37.721","37.721"
"00:22:49","53.216","53.216","53.216","53.216","37.718","37.718","37.718","37.718"
"00:22:50","53.240","53.240","53.240","53.240","37.727","37.727","37.727","37.727"
"00:22:51","53.262","53.262","53.262","53.262","37.737","37.737","37.737","37.737"
"00:22:52","53.271","53.271","53.271","53.271","37.742","37.742","37.742","37.742"
"00:22:53","53.288","53.288","53.288","53.288","37.744","37.744","37.744","37.744"
"00:22:54","53.297","53.297","53.297","53.297","37.743","37.743","37.743","37.743"
"00:22:55","53.312","53.312","53.312","53.312","37.752","37.752","37.752","37.752"
"00:22:56","53.310","53.310","53.310","53.310","37.751","37.751","37.751","37.751"
"00:22:57","53.330","53.330","53.330","53.330","37.758","37.758","37.758","37.758"
"00:22:58","53.331","53.331","53.331","53.331","37.762","37.762","37.762","37.762"
"00:22:59","53.336","53.336","53.336","53.336","37.766","37.766","37.766","37.766"
"00:23:00","53.342","53.342","53.342","53.342","37.775","37.775","37.775","37.775"
"00:23:01","53.346","53.346","53.346","53.346","37.778","37.778","37.778","37.778"
"00:23:02","53.348","53.348","53.348","53.348","37.781","37.781","37.781","37.781"
"00:23:03","53.354","53.354","53.354","53.354","37.785","37.785","37.785","37.785"
"00:23:04","53.367","53.367","53.367","53.367","37.786","37.786","37.786","37.786"
"00:23:05","53.385","53.385","53.385","53.385","37.797","37.797","37.797","37.797"
"00:23:06","53.396","53.396","53.396","53.396","37.806","37.806","37.806","37.806"
"00:23:07","53.402","53.402","53.402","53.402","37.805","37.805","37.805","37.805"
"00:23:08","53.411","53.411","53.411","53.411","37.810","37.810","37.810","37.810"
"00:23:09","53.426","53.426","53.426","53.426","37.824","37.824","37.824","37.824"
"00:23:10","53.426","53.426","53.426","53.426","37.822","37.822","37.822","37.822"
"00:23:11","53.430","53.430","53.430","53.430","37.826","37.826","37.826","37.826"
"00:23:12","53.441","53.441","53.441","53.441","37.835","37.835","37.835","37.835"
"00:23:13","53.450","53.450","53.450","53.450","37.850","37.850","37.850","37.850"
"00:23:14","53.465","53.465","53.465","53.465","37.850","37.850","37.850","37.850"
"00:23:15","53.485","53.485","53.485","53.485","37.854","37.854","37.854","37.854"
"00:23:16","53.498","53.498","53.498","53.498","37.856","37.856","37.856","37.856"
"00:23:17","53.509","53.509","53.509","53.509","37.862","37.862","37.862","37.862"
"00:23:18","53.516","53.516","53.516","53.516","37.866","37.866","37.866","37.866"
"00:23:19","53.528","53.528","53.528","53.528","37.872","37.872","37.872","37.872"
"00:23:20","53.544","53.544","53.544","53.544","37.876","37.876","37.876","37.876"
"00:23:21","53.562","53.562","53.562","53.562","37.881","37.881","37.881","37.881"
"00:23:22","53.575","53.575","53.575","53.575","37.887","37.887","37.887","37.887"
"00:23:23","53.581","53.581","53.581","53.581","37.893","37.893","37.893","37.893"
"00:23:24","53.578","53.578","53.578","53.578","37.895","37.895","37.895","37.895"
"00:23:25","53.572","53.572","53.572","53.572","37.895","37.895","37.895","37.895"
"00:23:26","53.556","53.556","53.556","53.556","37.899","37.899","37.899","37.899"
"00:23:27","53.551","53.551","53.551","53.551","37.910","37.910","37.910","37.910"
"00:23:28","53.544","53.544","53.544","53.544","37.914","37.914","37.914","37.914"
"00:23:29","53.543","53.543","53.543","53.543","37.909","37.909","37.909","37.909"
"00:23:30","53.541","53.541","53.541","53.541","37.917","37.917","37.917","37.917"
"00:23:31","53.543","53.543","53.543","53.543","37.921","37.921","37.921","37.921"
"00:23:32","53.549","53.549","53.549","53.549","37.924","37.924","37.924","37.924"
"00:23:33","53.546","53.546","53.546","53.546","37.925","37.925","37.925","37.925"
"00:23:34","53.557","53.557","53.557","53.557","37.938","37.938","37.938","37.938"
"00:23:35","53.559","53.559","53.559","53.559","37.927","37.927","37.927","37.927"
"00:23:36","53.572","53.572","53.572","53.572","37.946","37.946","37.946","37.946"
"00:23:37","53.579","53.579","53.579","53.579","37.953","37.953","37.953","37.953"
"00:23:38","53.581","53.581","53.581","53.581","37.937","37.937","37.937","37.937"
"00:23:39","53.596","53.596","53.596","53.596","37.952","37.952","37.952","37.952"
"00:23:40","53.605","53.605","53.605","53.605","37.952","37.952","37.952","37.952"
"00:23:41","53.611","53.611","53.611","53.611","37.949","37.949","37.949","37.949"
"00:23:42","53.624","53.624","53.624","53.624","37.949","37.949","37.949","37.949"
"00:23:43","53.637","53.637","53.637","53.637","37.962","37.962","37.962","37.962"
"00:23:44","53.644","53.644","53.644","53.644","37.962","37.962","37.962","37.962"
"00:23:45","53.657","53.657","53.657","53.657","37.968","37.968","37.968","37.968"
"00:23:46","53.661","53.661","53.661","53.661","37.974","37.974","37.974","37.974"
"00:23:47","53.582","53.582","53.582","53.582","37.982","37.982","37.982","37.982"
"00:23:48","53.635","53.635","53.635","53.635","37.989","37.989","37.989","37.989"
"00:23:49","53.689","53.689","53.689","53.689","37.988","37.988","37.988","37.988"
"00:23:50","53.722","53.722","53.722","53.722","37.988","37.988","37.988","37.988"
"00:23:51","53.746","53.746","53.746","53.746","37.994","37.994","37.994","37.994"
"00:23:52","53.749","53.749","53.749","53.749","37.996","37.996","37.996","37.996"
"00:23:53","53.762","53.762","53.762","53.762","38.003","38.003","38.003","38.003"
"00:23:54","53.779","53.779","53.779","53.779","38.004","38.004","38.004","38.004"
"00:23:55","53.786","53.786","53.786","53.786","38.011","38.011","38.011","38.011"
"00:23:56","53.801","53.801","53.801","53.801","38.015","38.015","38.015","38.015"
"00:23:57","53.818","53.818","53.818","53.818","38.024","38.024","38.024","38.024"
"00:23:58","53.829","53.829","53.829","53.829","38.025","38.025","38.025","38.025"
"00:23:59","53.842","53.842","53.842","53.842","38.036","38.036","38.036","38.036"
"00:24:00","53.856","53.856","53.856","53.856","38.034","38.034","38.034","38.034"
"00:24:01","53.858","53.858","53.858","53.858","38.036","38.036","38.036","38.036"
"00:24:02","53.875","53.875","53.875","53.875","38.035","38.035","38.035","38.035"
"00:24:03","53.888","53.888","53.888","53.888","38.050","38.050","38.050","38.050"
"00:24:04","53.910","53.910","53.910","53.910","38.061","38.061","38.061","38.061"
"00:24:05","53.919","53.919","53.919","53.919","38.059","38.059","38.059","38.059"
"00:24:06","53.934","53.934","53.934","53.934","38.058","38.058","38.058","38.058"
"00:24:07","53.948","53.948","53.948","53.948","38.060","38.060","38.060","38.060"
"00:24:08","53.963","53.963","53.963","53.963","38.071","38.071","38.071","38.071"
"00:24:09","53.976","53.976","53.976","53.976","38.073","38.073","38.073","38.073"
"00:24:10","53.992","53.992","53.992","53.992","38.077","38.077","38.077","38.077"
"00:24:11","54.009","54.009","54.009","54.009","38.087","38.087","38.087","38.087"
"00:24:12","54.036","54.036","54.036","54.036","38.089","38.089","38.089","38.089"
"00:24:13","54.035","54.035","54.035","54.035","38.091","38.091","38.091","38.091"
"00:24:14","54.051","54.051","54.051","54.051","38.091","38.091","38.091","38.091"
"00:24:15","54.068","54.068","54.068","54.068","38.095","38.095","38.095","38.095"
"00:24:16","54.088","54.088","54.088","54.088","38.108","38.108","38.108","38.108"
"00:24:17","54.099","54.099","54.099","54.099","38.105","38.105","38.105","38.105"
"00:24:18","54.125","54.125","54.125","54.125","38.119","38.119","38.119","38.119"
"00:24:19","54.134","54.134","54.134","54.134","38.114","38.114","38.114","38.114"
"00:24:20","54.152","54.152","54.152","54.152","38.115","38.115","38.115","38.115"
"00:24:21","54.180","54.180","54.180","54.180","38.128","38.128","38.128","38.128"
"00:24:22","54.205","54.205","54.205","54.205","38.121","38.121","38.121","38.121"
"00:24:23","54.213","54.213","54.213","54.213","38.126","38.126","38.126","38.126"
"00:24:24","54.216","54.216","54.216","54.216","38.130","38.130","38.130","38.130"
"00:24:25","54.213","54.213","54.213","54.213","38.140","38.140","38.140","38.140"
"00:24:26","54.219","54.219","54.219","54.219","38.144","38.144","38.144","38.144"
"00:24:27","54.212","54.212","54.212","54.212","38.149","38.149","38.149","38.149"
"00:24:28","54.212","54.212","54.212","54.212","38.159","38.159","38.159","38.159"
"00:24:29","54.203","54.203","54.203","54.203","38.164","38.164","38.164","38.164"
"00:24:30","54.178","54.178","54.178","54.178","38.163","38.163","38.163","38.163"
"00:24:31","54.179","54.179","54.179","54.179","38.176","38.176","38.176","38.176"
"00:24:32","54.177","54.177","54.177","54.177","38.182","38.182","38.182","38.182"
"00:24:33","54.168","54.168","54.168","54.168","38.182","38.182","38.182","38.182"
"00:24:34","54.169","54.169","54.169","54.169","38.186","38.186","38.186","38.186"
"00:24:35","54.164","54.164","54.164","54.164","38.190","38.190","38.190","38.190"
"00:24:36","54.144","54.144","54.144","54.144","38.192","38.192","38.192","38.192"
"00:24:37","54.133","54.133","54.133","54.133","38.187","38.187","38.187","38.187"
"00:24:38","54.132","54.132","54.132","54.132","38.189","38.189","38.189","38.189"
"00:24:39","54.138","54.138","54.138","54.138","38.195","38.195","38.195","38.195"
"00:24:40","54.151","54.151","54.151","54.151","38.197","38.197","38.197","38.197"
"00:24:41","54.151","54.151","54.151","54.151","38.208","38.208","38.208","38.208"
"00:24:42","54.156","54.156","54.156","54.156","38.206","38.206","38.206","38.206"
"00:24:43","54.164","54.164","54.164","54.164","38.210","38.210","38.210","38.210"
"00:24:44","54.164","54.164","54.164","54.164","38.218","38.218","38.218","38.218"
"00:24:45","54.183","54.183","54.183","54.183","38.218","38.218","38.218","38.218"
"00:24:46","54.181","54.181","54.181","54.181","38.222","38.222","38.222","38.222"
"00:24:47","54.198","54.198","54.198","54.198","38.231","38.231","38.231","38.231"
"00:24:48","54.211","54.211","54.211","54.211","38.234","38.234","38.234","38.234"
"00:24:49","54.227","54.227","54.227","54.227","38.243","38.243","38.243","38.243"
"00:24:50","54.231","54.231","54.231","54.231","38.243","38.243","38.243","38.243"
"00:24:51","54.244","54.244","54.244","54.244","38.240","38.240","38.240","38.240"
"00:24:52","54.250","54.250","54.250","54.250","38.240","38.240","38.240","38.240"
"00:24:53","54.262","54.262","54.262","54.262","38.251","38.251","38.251","38.251"
"00:24:54","54.277","54.277","54.277","54.277","38.259","38.259","38.259","38.259"
"00:24:55","54.288","54.288","54.288","54.288","38.254","38.254","38.254","38.254"
"00:24:56","54.292","54.292","54.292","54.292","38.258","38.258","38.258","38.258"
"00:24:57","54.289","54.289","54.289","54.289","38.258","38.258","38.258","38.258"
"00:24:58","54.316","54.316","54.316","54.316","38.269","38.269","38.269","38.269"
"00:24:59","54.333","54.333","54.333","54.333","38.268","38.268","38.268","38.268"
"00:25:00","54.340","54.340","54.340","54.340","38.283","38.283","38.283","38.283"
"00:25:01","54.353","54.353","54.353","54.353","38.279","38.279","38.279","38.279"
"00:25:02","54.357","54.357","54.357","54.357","38.280","38.280","38.280","38.280"
"00:25:03","54.374","54.374","54.374","54.374","38.287","38.287","38.287","38.287"
"00:25:04","54.361","54.361","54.361","54.361","38.282","38.282","38.282","38.282"
"00:25:05","54.374","54.374","54.374","54.374","38.288","38.288","38.288","38.288"
"00:25:06","54.382","54.382","54.382","54.382","38.286","38.286","38.286","38.286"
"00:25:07","54.391","54.391","54.391","54.391","38.288","38.288","38.288","38.288"
"00:25:08","54.391","54.391","54.391","54.391","38.283","38.283","38.283","38.283"
"00:25:09","54.412","54.412","54.412","54.412","38.295","38.295","38.295","38.295"
"00:25:10","54.417","54.417","54.417","54.417","38.288","38.288","38.288","38.288"
"00:25:11","54.436","54.436","54.436","54.436","38.299","38.299","38.299","38.299"
"00:25:12","54.456","54.456","54.456","54.456","38.312","38.312","38.312","38.312"
"00:25:13","54.463","54.463","54.463","54.463","38.305","38.305","38.305","38.305"
"00:25:14","54.472","54.472","54.472","54.472","38.316","38.316","38.316","38.316"
"00:25:15","54.484","54.484","54.484","54.484","38.318","38.318","38.318","38.318"
"00:25:16","54.497","54.497","54.497","54.497","38.320","38.320","38.320","38.320"
"00:25:17","54.502","54.502","54.502","54.502","38.331","38.331","38.331","38.331"
"00:25:18","54.517","54.517","54.517","54.517","38.330","38.330","38.330","38.330"
"00:25:19","54.521","54.521","54.521","54.521","38.336","38.336","38.336","38.336"
"00:25:20","54.534","54.534","54.534","54.534","38.341","38.341","38.341","38.341"
"00:25:21","54.540","54.540","54.540","54.540","38.344","38.344","38.344","38.344"
"00:25:22","54.545","54.545","54.545","54.545","38.351","38.351","38.351","38.351"
"00:25:23","54.545","54.545","54.545","54.545","38.353","38.353","38.353","38.353"
"00:25:24","54.553","54.553","54.553","54.553","38.354","38.354","38.354","38.354"
"00:25:25","54.560","54.560","54.560","54.560","38.367","38.367","38.367","38.367"
"00:25:26","54.570","54.570","54.570","54.570","38.376","38.376","38.376","38.376"
"00:25:27","54.577","54.577","54.577","54.577","38.383","38.383","38.383","38.383"
"00:25:28","54.583","54.583","54.583","54.583","38.391","38.391","38.391","38.391"
